,method,graph_type,planted_k,planted_gamma,bipartite,trial,num_true_positive,num_detected,num_total,time,method_params,detected_density,actual_density
1,fraudar,B,11,0.4,True,1,2,105,596,0.000584566593170166,,0.12755215680451407,0.40148698884758366
2,fraudar,B,11,0.4,True,2,4,102,596,0.0006408532460530599,,0.1302707073818784,0.41968911917098445
3,fraudar,B,11,0.4,True,3,2,103,596,0.000551446278889974,,0.12852604585294905,0.44868035190615835
4,fraudar,B,11,0.4,True,4,5,105,596,0.0006370345751444498,,0.12836454339004505,0.4
5,fraudar,B,11,0.4,True,5,1,104,596,0.0009626666704813639,,0.1277744224671599,0.41114982578397213
6,fraudar,B,11,0.4,True,6,2,105,596,0.0005515376726786295,,0.1253711646321346,0.4
7,fraudar,B,11,0.4,True,7,3,104,596,0.0005478978157043457,,0.12873641304347827,0.401673640167364
8,fraudar,B,11,0.4,True,8,2,102,596,0.0005489786465962728,,0.12945345299079458,0.40160642570281124
9,fraudar,B,11,0.4,True,9,1,104,596,0.0006120800971984863,,0.1277744224671599,0.40310077519379844
0,fraudar,B,12,0.4,True,0,2,103,596,0.0005530794461568197,,0.12841122210739847,0.400990099009901
1,fraudar,B,12,0.4,True,1,6,104,596,0.0005527496337890625,,0.1303940665268205,0.42727272727272725
2,fraudar,B,12,0.4,True,2,3,104,596,0.0006477475166320801,,0.12774884801258757,0.42857142857142855
3,fraudar,B,12,0.4,True,3,3,103,596,0.0005528688430786133,,0.13048989635373948,0.4154929577464789
4,fraudar,B,12,0.4,True,4,6,107,596,0.0005526979764302572,,0.1267650720256091,0.4012539184952978
5,fraudar,B,12,0.4,True,5,3,101,596,0.000546880563100179,,0.13030232013123974,0.4024896265560166
6,fraudar,B,12,0.4,True,6,3,103,596,0.0005703290303548177,,0.12901633118116218,0.4017094017094017
7,fraudar,B,12,0.4,True,7,5,103,596,0.0005513509114583333,,0.1292821876186859,0.4021164021164021
8,fraudar,B,12,0.4,True,8,4,104,596,0.0005516688028971354,,0.12942553030874915,0.42917547568710357
9,fraudar,B,12,0.4,True,9,2,104,596,0.000548402468363444,,0.12803865317831797,0.4
0,fraudar,B,13,0.4,True,0,4,102,596,0.0005576292673746745,,0.12859663930023785,0.4222222222222222
1,fraudar,B,13,0.4,True,1,5,103,596,0.000553898016611735,,0.1300889982957773,0.4017278617710583
2,fraudar,B,13,0.4,True,2,5,105,596,0.0005529999732971191,,0.12691081051358188,0.4222222222222222
3,fraudar,B,13,0.4,True,3,6,102,596,0.0005530357360839844,,0.1306482546988876,0.4316109422492401
4,fraudar,B,13,0.4,True,4,1,101,596,0.0006593823432922363,,0.129453125,0.4
5,fraudar,B,13,0.4,True,5,6,103,596,0.0005534172058105468,,0.13043478260869565,0.4162303664921466
6,fraudar,B,13,0.4,True,6,0,105,596,0.000586998462677002,,0.1271359964260452,0.41911764705882354
7,fraudar,B,13,0.4,True,7,2,104,596,0.000571131706237793,,0.1280667320902846,0.40161725067385445
8,fraudar,B,13,0.4,True,8,4,102,596,0.0005517482757568359,,0.13009820912767187,0.4019138755980861
9,fraudar,B,13,0.4,True,9,4,101,596,0.0006429711977640788,,0.130703125,0.4339622641509434
0,fraudar,B,14,0.4,True,0,4,103,596,0.0006622831026713053,,0.13013357829065716,0.400359066427289
1,fraudar,B,14,0.4,True,1,4,102,596,0.0010202328364054363,,0.13009820912767187,0.4015544041450777
2,fraudar,B,14,0.4,True,2,2,101,596,0.0005679965019226074,,0.13,0.41082164328657317
3,fraudar,B,14,0.4,True,3,2,102,596,0.0006313363711039226,,0.1294463346736777,0.4328097731239092
4,fraudar,B,14,0.4,True,4,2,105,596,0.0005601008733113606,,0.12763748284940854,0.4
5,fraudar,B,14,0.4,True,5,0,103,596,0.000560446580251058,,0.1282581237799977,0.40860215053763443
6,fraudar,B,14,0.4,True,6,8,107,596,0.0005609512329101563,,0.1261471128053085,0.4007352941176471
7,fraudar,B,14,0.4,True,7,2,102,596,0.0006472468376159668,,0.12921240130945505,0.4014336917562724
8,fraudar,B,14,0.4,True,8,2,100,596,0.0005611538887023926,,0.1307396695851987,0.40033500837520936
9,fraudar,B,14,0.4,True,9,3,103,596,0.0005958676338195801,,0.12864086959849963,0.4019370460048426
0,fraudar,B,15,0.4,True,0,3,104,596,0.0005665500958760579,,0.1266768236037308,0.40893470790378006
1,fraudar,B,15,0.4,True,1,1,103,596,0.0005583643913269043,,0.12844949668924868,0.40827338129496404
2,fraudar,B,15,0.4,True,2,5,103,596,0.0005580703417460124,,0.12929153748995292,0.42994241842610365
3,fraudar,B,15,0.4,True,3,5,101,596,0.0005536317825317383,,0.1316200593657241,0.400390625
4,fraudar,B,15,0.4,True,4,2,100,596,0.00055771271387736,,0.1309773780753536,0.4179566563467492
5,fraudar,B,15,0.4,True,5,3,104,596,0.0005584200223286947,,0.1267779146600963,0.4003690036900369
6,fraudar,B,15,0.4,True,6,3,103,596,0.0005572954813639323,,0.12894706625330118,0.4357429718875502
7,fraudar,B,15,0.4,True,7,5,105,596,0.0005832393964131673,,0.12929044747226565,0.4111600587371512
8,fraudar,B,15,0.4,True,8,4,101,596,0.0005535205205281575,,0.13,0.40271493212669685
9,fraudar,B,15,0.4,True,9,4,101,596,0.0005601326624552409,,0.1306640625,0.44113667117726657
0,fraudar,B,16,0.4,True,0,2,103,596,0.0006533304850260417,,0.12879396792590042,0.43493761140819964
1,fraudar,B,16,0.4,True,1,6,102,596,0.0006670316060384114,,0.13093980992608237,0.4117647058823529
2,fraudar,B,16,0.4,True,2,1,100,596,0.0006078640619913737,,0.1304623430133513,0.41495327102803736
3,fraudar,B,16,0.4,True,3,2,103,596,0.000558165709177653,,0.1287556933440502,0.4107883817427386
4,fraudar,B,16,0.4,True,4,4,101,596,0.0005569815635681153,,0.13096498451162608,0.41379310344827586
5,fraudar,B,16,0.4,True,5,7,104,596,0.0005579868952433269,,0.13067109534234167,0.42424242424242425
6,fraudar,B,16,0.4,True,6,7,104,596,0.0005622665087381999,,0.12877051268056616,0.40821566110397944
7,fraudar,B,16,0.4,True,7,7,105,596,0.0005622824033101399,,0.12767543392609945,0.45424476295479604
8,fraudar,B,16,0.4,True,8,8,105,596,0.0010239998499552408,,0.1308040350096425,0.4207221350078493
9,fraudar,B,16,0.4,True,9,4,103,596,0.0005573193232218424,,0.12972993591699725,0.40031152647975077
0,fraudar,B,17,0.4,True,0,3,105,596,0.0005699515342712403,,0.12614098757285824,0.4336075205640423
1,fraudar,B,17,0.4,True,1,7,102,596,0.0005663116772969564,,0.1328582434514638,0.4302203567681007
2,fraudar,B,17,0.4,True,2,3,104,596,0.0005577882130940755,,0.12817996527515663,0.4048865619546248
3,fraudar,B,17,0.4,True,3,6,104,596,0.0005611697832743327,,0.13078262157857698,0.40939597315436244
4,fraudar,B,17,0.4,True,4,4,102,596,0.0005614320437113444,,0.13037974683544304,0.40893470790378006
5,fraudar,B,17,0.4,True,5,6,104,596,0.0005570530891418457,,0.13036769410259305,0.4226267880364109
6,fraudar,B,17,0.4,True,6,5,102,596,0.0005643526713053385,,0.13182325975576872,0.42944038929440387
7,fraudar,B,17,0.4,True,7,3,100,596,0.0005637844403584798,,0.13151325434877362,0.41997264021887826
8,fraudar,B,17,0.4,True,8,4,104,596,0.0005628665288289388,,0.12913014160485503,0.4092446448703495
9,fraudar,B,17,0.4,True,9,8,102,596,0.0005584200223286947,,0.1289574436754528,0.41334569045412417
0,fraudar,B,18,0.4,True,0,4,102,596,0.0005687673886617025,,0.12846687933946332,0.45390781563126253
1,fraudar,B,18,0.4,True,1,6,104,596,0.0005840023358662923,,0.13136649428922206,0.4103547459252157
2,fraudar,B,18,0.4,True,2,5,104,596,0.0005565802256266276,,0.1280797371957593,0.4241960183767228
3,fraudar,B,18,0.4,True,3,5,103,596,0.0005545337994893392,,0.1317974819180284,0.43842887473460723
4,fraudar,B,18,0.4,True,4,3,101,596,0.0005668679873148601,,0.1304174633524538,0.41926729986431477
5,fraudar,B,18,0.4,True,5,5,99,596,0.0005541165669759114,,0.1340276115234219,0.42065868263473055
6,fraudar,B,18,0.4,True,6,4,104,596,0.00056153138478597,,0.12848192043481543,0.4059171597633136
7,fraudar,B,18,0.4,True,7,6,103,596,0.0005621671676635742,,0.13083437772967224,0.40029761904761907
8,fraudar,B,18,0.4,True,8,3,102,596,0.0005623817443847657,,0.12886696493441932,0.40104849279161203
9,fraudar,B,18,0.4,True,9,5,104,596,0.000557100772857666,,0.1295431623771992,0.4123456790123457
0,fraudar,B,19,0.4,True,0,3,98,596,0.0005578796068827311,,0.13173385296147444,0.4322860238353196
1,fraudar,B,19,0.4,True,1,3,104,596,0.0005609472592671712,,0.12874613119951686,0.4141656662665066
2,fraudar,B,19,0.4,True,2,4,104,596,0.0005633672078450521,,0.12863054928517684,0.4007989347536618
3,fraudar,B,19,0.4,True,3,3,103,596,0.0009775638580322265,,0.12889820815859704,0.44914134742404227
4,fraudar,B,19,0.4,True,4,6,102,596,0.0005873362223307292,,0.13133070439959793,0.42908653846153844
5,fraudar,B,19,0.4,True,5,4,101,596,0.0005985856056213379,,0.1301953125,0.4298850574712644
6,fraudar,B,19,0.4,True,6,6,104,596,0.0005669832229614258,,0.13088262735584996,0.4468864468864469
7,fraudar,B,19,0.4,True,7,5,103,596,0.0005618135134379069,,0.12998898720236965,0.41379310344827586
8,fraudar,B,19,0.4,True,8,3,103,596,0.000556035836537679,,0.12813043807217978,0.4211267605633803
9,fraudar,B,19,0.4,True,9,9,106,596,0.0005659818649291992,,0.1325836916179767,0.4098972922502334
0,fraudar,B,20,0.4,True,0,6,102,596,0.0005626837412516276,,0.13206897870225212,0.42176258992805754
1,fraudar,B,20,0.4,True,1,4,105,596,0.0005611817042032878,,0.12812905618394216,0.4099895941727367
2,fraudar,B,20,0.4,True,2,3,100,596,0.0005609790484110514,,0.13109623232043105,0.44377811094452774
3,fraudar,B,20,0.4,True,3,9,103,596,0.0005577643712361654,,0.13196886926588342,0.42235410484668645
4,fraudar,B,20,0.4,True,4,20,374,596,0.0005579670270284017,,0.052432269042273896,0.45117335352006055
5,fraudar,B,20,0.4,True,5,8,106,596,0.0005615552266438802,,0.12961675024708078,0.41211401425178146
6,fraudar,B,20,0.4,True,6,20,366,596,0.000560752550760905,,0.05227376006812871,0.4074410163339383
7,fraudar,B,20,0.4,True,7,5,102,596,0.0005640347798665364,,0.13036547876579757,0.4151291512915129
8,fraudar,B,20,0.4,True,8,6,105,596,0.0005653500556945801,,0.12645510491584488,0.40812182741116754
9,fraudar,B,20,0.4,True,9,3,101,596,0.0005604664484659831,,0.13114293737714125,0.42044444444444445
0,fraudar,B,21,0.4,True,0,7,104,596,0.0005661368370056153,,0.13379041624517626,0.43237250554323725
1,fraudar,B,21,0.4,True,1,4,101,596,0.0005586345990498861,,0.13084735129200487,0.4125998225377107
2,fraudar,B,21,0.4,True,2,3,102,596,0.0005644003550211589,,0.12982861544386676,0.40040241448692154
3,fraudar,B,21,0.4,True,3,8,103,596,0.0005614678064982096,,0.13190882092027617,0.4145873320537428
4,fraudar,B,21,0.4,True,4,7,101,596,0.0005750854810078939,,0.1358948896188221,0.41940928270042194
5,fraudar,B,21,0.4,True,5,21,361,596,0.0005616188049316406,,0.053714558718141896,0.42133693450371373
6,fraudar,B,21,0.4,True,6,10,107,596,0.0005587339401245117,,0.13037383177570094,0.4230769230769231
7,fraudar,B,21,0.4,True,7,21,372,596,0.0005615830421447753,,0.052066638188808204,0.4272260273972603
8,fraudar,B,21,0.4,True,8,6,102,596,0.0005629817644755045,,0.1311645813282002,0.42678868552412647
9,fraudar,B,21,0.4,True,9,6,103,596,0.0005815863609313965,,0.1306900495615707,0.41058394160583944
0,fraudar,B,22,0.4,True,0,4,97,596,0.0005602161089579264,,0.13413532599770078,0.4072759538598048
1,fraudar,B,22,0.4,True,1,11,108,596,0.00106734832127889,,0.13143759873617694,0.43504273504273505
2,fraudar,B,22,0.4,True,2,8,104,596,0.0005817850430806478,,0.13040543074672767,0.41750227894257064
3,fraudar,B,22,0.4,True,3,20,119,596,0.0005748152732849121,,0.12908763671604598,0.40575736806031526
4,fraudar,B,22,0.4,True,4,22,360,596,0.0005638996760050455,,0.054113204780409124,0.40583554376657827
5,fraudar,B,22,0.4,True,5,22,374,596,0.0005699674288431804,,0.052492706512795057,0.41576819407008087
6,fraudar,B,22,0.4,True,6,5,102,596,0.0005611181259155273,,0.1288287254789492,0.42130987292277616
7,fraudar,B,22,0.4,True,7,5,102,596,0.0005572160085042317,,0.13107764521807158,0.4168241965973535
8,fraudar,B,22,0.4,True,8,6,102,596,0.0005627155303955078,,0.1299698795180723,0.4071370640713706
9,fraudar,B,22,0.4,True,9,22,367,596,0.0005610823631286621,,0.05377652050919378,0.4395078605604921
0,fraudar,B,23,0.4,True,0,23,375,596,0.000567781925201416,,0.05284412292922003,0.4230043997485858
1,fraudar,B,23,0.4,True,1,23,368,596,0.0005661527315775554,,0.05355580596168786,0.4002859185132237
2,fraudar,B,23,0.4,True,2,8,109,596,0.0005690495173136394,,0.12573944146375018,0.43474264705882354
3,fraudar,B,23,0.4,True,3,8,104,596,0.0005639990170796713,,0.13099402008349317,0.400320256204964
4,fraudar,B,23,0.4,True,4,3,102,596,0.0005591670672098795,,0.12932794145965723,0.41689623507805323
5,fraudar,B,23,0.4,True,5,23,362,596,0.0006541331609090169,,0.054042706990905874,0.41614474599860823
6,fraudar,B,23,0.4,True,6,5,101,596,0.0005639155705769856,,0.13192156862745097,0.41181041181041184
7,fraudar,B,23,0.4,True,7,9,104,596,0.0005631009737650553,,0.1309040312876053,0.4261637239165329
8,fraudar,B,23,0.4,True,8,23,381,596,0.0005575180053710938,,0.051488425572075155,0.42178046672428693
9,fraudar,B,23,0.4,True,9,23,359,596,0.0005742669105529785,,0.0558986972761228,0.42880613362541076
0,fraudar,B,24,0.4,True,0,24,360,596,0.0005735317866007487,,0.055230783292203635,0.42585551330798477
1,fraudar,B,24,0.4,True,1,24,362,596,0.0005746642748514811,,0.054288075825004785,0.4156479217603912
2,fraudar,B,24,0.4,True,2,24,375,596,0.0005668322245279948,,0.05268935606777096,0.43248800548320765
3,fraudar,B,24,0.4,True,3,5,100,596,0.0005649487177530924,,0.1319768601635747,0.42732811140121846
4,fraudar,B,24,0.4,True,4,24,356,596,0.0005725344022115071,,0.0557737161588407,0.42961418143899893
5,fraudar,B,24,0.4,True,5,11,104,596,0.0005638360977172852,,0.13298386497137335,0.4179719703215169
6,fraudar,B,24,0.4,True,6,24,366,596,0.0005684216817220052,,0.05346290188885557,0.41722745625841184
7,fraudar,B,24,0.4,True,7,11,107,596,0.0006219863891601563,,0.13309241094475993,0.41905396402398404
8,fraudar,B,24,0.4,True,8,24,381,596,0.0005670309066772461,,0.05171979522742513,0.4115983026874116
9,fraudar,B,24,0.4,True,9,24,374,596,0.000568397839864095,,0.05420346845148956,0.41252587991718426
0,fraudar,B,25,0.4,True,0,25,376,596,0.0005741000175476074,,0.05327826432456436,0.42857142857142855
1,fraudar,B,25,0.4,True,1,24,119,596,0.0005719502766927083,,0.1311727532017225,0.4076969332531569
2,fraudar,B,25,0.4,True,2,25,377,596,0.0005643645922342936,,0.05273455666431922,0.4191988950276243
3,fraudar,B,25,0.4,True,3,25,367,596,0.0005702892939249675,,0.05388220722464232,0.4217215482380127
4,fraudar,B,25,0.4,True,4,8,101,596,0.0005644003550211589,,0.13168788565180037,0.4115853658536585
5,fraudar,B,25,0.4,True,5,25,363,596,0.0005695660909016927,,0.054247321590702745,0.40750158931977115
6,fraudar,B,25,0.4,True,6,25,367,596,0.0006711681683858236,,0.05366079284430023,0.41825534373194684
7,fraudar,B,25,0.4,True,7,9,105,596,0.0005648334821065267,,0.1311463297498984,0.43682588597842836
8,fraudar,B,25,0.4,True,8,25,360,596,0.0005729317665100098,,0.05497927570212179,0.4303126656067833
9,fraudar,B,25,0.4,True,9,25,371,596,0.0005697488784790039,,0.05296697839940412,0.43209054593874835
0,fraudar,B,26,0.4,True,0,26,124,596,0.0006682356198628743,,0.13353018372703412,0.45093763628434363
1,fraudar,B,26,0.4,True,1,26,370,596,0.0005667487780253093,,0.05374292088553286,0.43329596412556054
2,fraudar,B,26,0.4,True,2,26,375,596,0.0005647659301757813,,0.05275332541009475,0.4412344057780696
3,fraudar,B,26,0.4,True,3,26,359,596,0.000650481383005778,,0.05725773996288949,0.4287548138639281
4,fraudar,B,26,0.4,True,4,26,371,596,0.0005739331245422363,,0.054218631865025575,0.4422981674096087
5,fraudar,B,26,0.4,True,5,13,104,596,0.0005687514940897624,,0.1384480390660766,0.4244946492271106
6,fraudar,B,26,0.4,True,6,26,362,596,0.0005774180094401042,,0.05628938173418517,0.414106447425357
7,fraudar,B,26,0.4,True,7,26,376,596,0.0005717833836873372,,0.05287960396437825,0.42379835873388044
8,fraudar,B,26,0.4,True,8,26,363,596,0.0005695025126139323,,0.05404895738893926,0.4118761844598863
9,fraudar,B,26,0.4,True,9,26,352,596,0.0005713860193888346,,0.05594129442120639,0.4245231607629428
0,fraudar,B,27,0.4,True,0,27,349,596,0.0005770643552144368,,0.05714407946422321,0.41047381546134665
1,fraudar,B,27,0.4,True,1,27,369,596,0.0005731344223022461,,0.054110412954237595,0.4400446179587284
2,fraudar,B,27,0.4,True,2,27,357,596,0.0005843679110209148,,0.055927466287095315,0.4230349344978166
3,fraudar,B,27,0.4,True,3,27,369,596,0.0005704840024312337,,0.05358131140259658,0.4054696789536266
4,fraudar,B,27,0.4,True,4,27,126,596,0.0005891164143880208,,0.1282843486756978,0.4040168145726296
5,fraudar,B,27,0.4,True,5,27,372,596,0.0005759477615356445,,0.053658118191954714,0.4079520697167756
6,fraudar,B,27,0.4,True,6,27,127,596,0.0006191134452819824,,0.12871693562870412,0.4407960199004975
7,fraudar,B,27,0.4,True,7,27,357,596,0.0005770166714986166,,0.05639795158907366,0.4548511047070125
8,fraudar,B,27,0.4,True,8,27,363,596,0.0010074853897094726,,0.05466633035456904,0.4362657091561939
9,fraudar,B,27,0.4,True,9,27,349,596,0.0005776524543762207,,0.05664209272840082,0.42395437262357416
0,fraudar,B,28,0.4,True,0,28,356,596,0.0005798220634460449,,0.056468394801648614,0.4207650273224044
1,fraudar,B,28,0.4,True,1,28,353,596,0.0005823334058125813,,0.057705843605909475,0.42528735632183906
2,fraudar,B,28,0.4,True,2,28,321,596,0.0005790313084920247,,0.06205820415718431,0.4133385032958511
3,fraudar,B,28,0.4,True,3,28,376,596,0.000572518507639567,,0.05287371129651792,0.4061456245824983
4,fraudar,B,28,0.4,True,4,28,349,596,0.0006166696548461914,,0.057633895662309295,0.43306336350643165
5,fraudar,B,28,0.4,True,5,28,364,596,0.0005701661109924316,,0.05498894440865644,0.4205748865355522
6,fraudar,B,28,0.4,True,6,28,357,596,0.0005756179491678874,,0.0565957209923735,0.4195323246217332
7,fraudar,B,28,0.4,True,7,28,124,596,0.0006120522816975911,,0.12923521221185086,0.4361598440545809
8,fraudar,B,28,0.4,True,8,28,370,596,0.0005656838417053223,,0.053914081808336345,0.441025641025641
9,fraudar,B,28,0.4,True,9,28,369,596,0.0005706310272216797,,0.054309053354138485,0.4192495921696574
0,fraudar,B,29,0.4,True,0,29,351,596,0.0005813995997111002,,0.057745126248565995,0.42301255230125523
1,fraudar,B,29,0.4,True,1,29,365,596,0.0005751371383666993,,0.05529748557046142,0.41165838228648893
2,fraudar,B,29,0.4,True,2,29,349,596,0.0005790829658508301,,0.059189088806607365,0.43003663003663006
3,fraudar,B,29,0.4,True,3,29,358,596,0.000573118527730306,,0.05574191548484949,0.4365432098765432
4,fraudar,B,29,0.4,True,4,29,349,596,0.0005792498588562012,,0.057159481003083726,0.42762535477767266
5,fraudar,B,29,0.4,True,5,29,377,596,0.0005785663922627767,,0.05326545483717852,0.4412076271186441
6,fraudar,B,29,0.4,True,6,29,339,596,0.0006675481796264649,,0.05942294341889988,0.4386774317570165
7,fraudar,B,29,0.4,True,7,28,125,596,0.0005741477012634278,,0.12818892662506912,0.4247258225324028
8,fraudar,B,29,0.4,True,8,29,345,596,0.0005860686302185059,,0.05839046354235213,0.4131556319862425
9,fraudar,B,29,0.4,True,9,29,363,596,0.000573881467183431,,0.05582941566733487,0.41279921836834393
0,fraudar,B,30,0.4,True,0,30,351,596,0.0005773305892944336,,0.05806541280233794,0.4464560862865948
1,fraudar,B,30,0.4,True,1,30,121,596,0.0006078998247782389,,0.137289972899729,0.41009174311926605
2,fraudar,B,30,0.4,True,2,30,375,596,0.0005730668703715007,,0.05448018390050791,0.42962962962962964
3,fraudar,B,30,0.4,True,3,30,131,596,0.0005768219629923503,,0.12898104265402843,0.4466352336048007
4,fraudar,B,30,0.4,True,4,30,129,596,0.0005791624387105306,,0.13175388613985106,0.4404981549815498
5,fraudar,B,30,0.4,True,5,30,346,596,0.000573881467183431,,0.05833326750037525,0.4099756690997567
6,fraudar,B,30,0.4,True,6,30,360,596,0.0011543830235799153,,0.0551548827345218,0.4359805510534846
7,fraudar,B,30,0.4,True,7,30,129,596,0.0005800127983093262,,0.13032923683811257,0.4319638145495665
8,fraudar,B,30,0.4,True,8,30,362,596,0.0005765676498413086,,0.055760705027021004,0.4253275109170306
9,fraudar,B,30,0.4,True,9,30,367,596,0.0005909045537312826,,0.05545954715384073,0.4226757369614512
0,fraudar,B,31,0.4,True,0,31,350,596,0.0005784670511881511,,0.05771508396853837,0.41483918128654973
1,fraudar,B,31,0.4,True,1,31,353,596,0.0005819678306579589,,0.05845440436790636,0.4208791208791209
2,fraudar,B,31,0.4,True,2,31,359,596,0.0005771994590759277,,0.05596776139924889,0.4259980525803311
3,fraudar,B,31,0.4,True,3,31,359,596,0.0005869507789611816,,0.05650258153014332,0.422014449638759
4,fraudar,B,31,0.4,True,4,31,355,596,0.0005818287531534831,,0.05859647697177662,0.41775733993632824
5,fraudar,B,31,0.4,True,5,31,352,596,0.0005777835845947266,,0.057309686138833776,0.41543382646941224
6,fraudar,B,31,0.4,True,6,31,356,596,0.0005761345227559407,,0.057672170761176,0.42062852538275586
7,fraudar,B,31,0.4,True,7,31,345,596,0.000582734743754069,,0.06016105174064025,0.4534242129178838
8,fraudar,B,31,0.4,True,8,31,134,596,0.0006712992986043294,,0.1308595030485806,0.43137254901960786
9,fraudar,B,31,0.4,True,9,31,359,596,0.0006069143613179525,,0.05664747897013869,0.4315659679408138
0,fraudar,B,32,0.4,True,0,32,352,596,0.0005800525347391764,,0.05796456841311723,0.43729189789123196
1,fraudar,B,32,0.4,True,1,32,352,596,0.0005762537320454915,,0.058188165287236034,0.42913385826771655
2,fraudar,B,32,0.4,True,2,32,130,596,0.0005825678507486979,,0.12915430267062314,0.42810590631364565
3,fraudar,B,32,0.4,True,3,32,328,596,0.0005730867385864257,,0.05993389611748701,0.4302610114192496
4,fraudar,B,32,0.4,True,4,32,338,596,0.0005798657735188802,,0.06021680194436765,0.4413211524947294
5,fraudar,B,32,0.4,True,5,32,346,596,0.0005833148956298828,,0.060071704142473016,0.43779741672331746
6,fraudar,B,32,0.4,True,6,32,351,596,0.0006011684735616048,,0.05776886365193298,0.41805887032617345
7,fraudar,B,32,0.4,True,7,32,361,596,0.0005796551704406738,,0.05680003782547182,0.42970611596505165
8,fraudar,B,32,0.4,True,8,32,353,596,0.0005795836448669433,,0.05757917746174698,0.4177433247200689
9,fraudar,B,32,0.4,True,9,32,373,596,0.0005807161331176757,,0.05495931574107809,0.4065441506051098
0,fraudar,B,33,0.4,True,0,33,129,596,0.0005893826484680176,,0.13843774168600154,0.45078071961982347
1,fraudar,B,33,0.4,True,1,33,130,596,0.0005860288937886555,,0.14128988585700614,0.44167832167832166
2,fraudar,B,33,0.4,True,2,33,127,596,0.000589299201965332,,0.13940950588713985,0.4320578487496234
3,fraudar,B,33,0.4,True,3,33,325,596,0.0005892674128214518,,0.06357554685093085,0.4441999371266897
4,fraudar,B,33,0.4,True,4,33,130,596,0.0005857467651367188,,0.13951531470885223,0.42813267813267813
5,fraudar,B,33,0.4,True,5,33,320,596,0.0005817969640096028,,0.06155465126257266,0.4533898305084746
6,fraudar,B,33,0.4,True,6,33,131,596,0.0005867838859558106,,0.13947224142451908,0.42674383186110265
7,fraudar,B,33,0.4,True,7,33,358,596,0.0006763537724812826,,0.057676084904136435,0.42193503318197695
8,fraudar,B,33,0.4,True,8,33,340,596,0.0005852659543355306,,0.06109404897814796,0.42411575562700965
9,fraudar,B,33,0.4,True,9,33,349,596,0.0005827148755391439,,0.06062953094987298,0.4396774193548387
0,fraudar,B,34,0.4,True,0,34,127,596,0.0005853136380513509,,0.14337545961477585,0.4313375037235627
1,fraudar,B,34,0.4,True,1,34,132,596,0.0005847771962483723,,0.12787773263687366,0.41816261879619854
2,fraudar,B,34,0.4,True,2,34,344,596,0.0005820512771606446,,0.06004286166559783,0.4614814814814815
3,fraudar,B,34,0.4,True,3,34,128,596,0.0005978147188822428,,0.14601026822129456,0.4551333872271625
4,fraudar,B,34,0.4,True,4,34,352,596,0.0005779186884562175,,0.05836325553560742,0.4097080787508486
5,fraudar,B,34,0.4,True,5,34,369,596,0.0005800684293111165,,0.055714572397258105,0.4226626454114606
6,fraudar,B,34,0.4,True,6,34,341,596,0.0005843997001647949,,0.060764815006488906,0.4411764705882353
7,fraudar,B,34,0.4,True,7,34,125,596,0.0005855202674865722,,0.14609399642519189,0.4378362223550508
8,fraudar,B,34,0.4,True,8,34,355,596,0.000614933172861735,,0.057546161665431715,0.43782117163412126
9,fraudar,B,34,0.4,True,9,34,136,596,0.0005892316500345866,,0.13017918347867585,0.4039408866995074
0,fraudar,B,2,0.2,True,0,1,105,596,0.0005585988362630208,,0.1271359964260452,0.3333333333333333
1,fraudar,B,2,0.2,True,1,0,105,596,0.0005492210388183594,,0.1271359964260452,0.3333333333333333
2,fraudar,B,2,0.2,True,2,0,105,596,0.0005578001340230306,,0.1271359964260452,0.3333333333333333
3,fraudar,B,2,0.2,True,3,0,105,596,0.000549618403116862,,0.1271359964260452,0.3333333333333333
4,fraudar,B,2,0.2,True,4,0,105,596,0.0005521337191263834,,0.1271359964260452,0.2222222222222222
5,fraudar,B,2,0.2,True,5,0,105,596,0.0005491852760314941,,0.1271359964260452,0.2
6,fraudar,B,2,0.2,True,6,1,105,596,0.00054931640625,,0.1271359964260452,0.5
7,fraudar,B,2,0.2,True,7,2,105,596,0.0005492329597473145,,0.1271359964260452,0.5
8,fraudar,B,2,0.2,True,8,1,105,596,0.000545803705851237,,0.1271359964260452,0.25
9,fraudar,B,2,0.2,True,9,0,105,596,0.0005467812220255534,,0.1271359964260452,0.5
0,fraudar,B,3,0.2,True,0,1,105,596,0.0005494316418965657,,0.1271359964260452,0.25
1,fraudar,B,3,0.2,True,1,1,105,596,0.000550381342569987,,0.1271359964260452,0.23076923076923078
2,fraudar,B,3,0.2,True,2,1,105,596,0.0005495667457580567,,0.1271359964260452,0.25
3,fraudar,B,3,0.2,True,3,1,105,596,0.0005480488141377767,,0.1271359964260452,0.2
4,fraudar,B,3,0.2,True,4,2,105,596,0.000640265146891276,,0.12717322512192397,0.25
5,fraudar,B,3,0.2,True,5,0,105,596,0.0005526820818583171,,0.1271359964260452,0.23076923076923078
6,fraudar,B,3,0.2,True,6,0,105,596,0.0005475521087646484,,0.1271359964260452,0.25
7,fraudar,B,3,0.2,True,7,0,105,596,0.0005528012911478679,,0.1271359964260452,0.23076923076923078
8,fraudar,B,3,0.2,True,8,1,105,596,0.0010022997856140136,,0.1271359964260452,0.2
9,fraudar,B,3,0.2,True,9,0,105,596,0.000555729866027832,,0.1271359964260452,0.2
0,fraudar,B,4,0.2,True,0,1,105,596,0.0006416638692220052,,0.1271359964260452,0.2222222222222222
